"DATES"	"MOMENT"	"TQR"	"RPE"	"DURATION"	"SLEEP"	"PERSON_ID"	"ID"	"TQR_OF_RPE"
20-FEB-13	"A"	15	12	50	0	17	40575	
20-FEB-13	"O"			0	9	17	40576	
21-FEB-13	"A"	16	12	68	0	17	40577	
21-FEB-13	"O"	15	17	15	8	17	40578	
22-FEB-13	"A"			0	0	17	40579	
22-FEB-13	"O"			0	8	17	40580	
23-FEB-13	"A"			0	0	17	40581	
23-FEB-13	"O"	13	17	140	8	17	40582	
24-FEB-13	"A"			0	0	17	40583	
24-FEB-13	"O"	14	13	60	8	17	40584	
25-FEB-13	"A"	15	15	50	0	17	40585	
25-FEB-13	"O"			0	8	17	40586	
26-FEB-13	"A"	16	18	110	0	17	40587	
26-FEB-13	"O"			0	9	17	40588	
27-FEB-13	"A"	16	13	90	0	17	40589	
27-FEB-13	"O"	9	16	47	9	17	40590	
28-FEB-13	"A"	12	17	115	0	17	40591	
28-FEB-13	"O"			0	8	17	40592	
01-MAR-13	"A"	15	12	53	0	17	40593	
01-MAR-13	"O"			0	8	17	40594	
02-MAR-13	"A"			0	0	17	40595	
02-MAR-13	"O"	17	18	121	9	17	40596	
03-MAR-13	"A"			0	0	17	40597	
03-MAR-13	"O"	14	13	62	9	17	40598	
04-MAR-13	"A"	16	13	120	0	17	40599	
04-MAR-13	"O"			0	8	17	40600	
05-MAR-13	"A"	16	17	95	0	17	40601	
05-MAR-13	"O"			0	8	17	40602	
06-MAR-13	"A"	14	14	135	0	17	40603	
06-MAR-13	"O"	14	12	50	8	17	40604	
07-MAR-13	"A"	14	14	80	0	17	40605	
07-MAR-13	"O"			0	8	17	40606	
08-MAR-13	"A"	12	14	40	0	17	40607	
08-MAR-13	"O"			0	9	17	40608	
09-MAR-13	"A"			0	0	17	40609	
09-MAR-13	"O"	17	17	0	8	17	40610	
10-MAR-13	"A"			0	0	17	40611	
10-MAR-13	"O"	18	12	60	10	17	40612	
11-MAR-13	"A"	18	10	60	0	17	40613	
11-MAR-13	"O"	17	12	40	7	17	40614	
12-MAR-13	"A"	16	18	110	0	17	40615	
12-MAR-13	"O"			0	7	17	40616	
13-MAR-13	"A"	16	12	140	0	17	40617	
13-MAR-13	"O"	16	12	48	8	17	40618	
14-MAR-13	"A"	17	16	120	0	17	40619	
14-MAR-13	"O"			0	8	17	40620	
15-MAR-13	"A"			0	0	17	40621	
15-MAR-13	"O"			0	8	17	40622	
16-MAR-13	"A"			0	0	17	40623	
16-MAR-13	"O"	15	18	160	8	17	40624	
17-MAR-13	"A"			0	0	17	40625	
17-MAR-13	"O"	16	12	65	7	17	40626	
18-MAR-13	"A"	17	12	60	0	17	40627	
18-MAR-13	"O"	18	11	30	9	17	40628	
19-MAR-13	"A"	16	16	120	0	17	40629	
19-MAR-13	"O"			0	8	17	40630	
20-MAR-13	"A"	16	14	120	0	17	40631	
20-MAR-13	"O"	15	11	45	7	17	40632	
21-MAR-13	"A"	16	18	130	0	17	40633	
21-MAR-13	"O"			0	6	17	40634	
22-MAR-13	"A"	14	13	60	0	17	40635	
22-MAR-13	"O"			0	8	17	40636	
23-MAR-13	"A"	14	13	71	0	17	40637	
23-MAR-13	"O"			0	8	17	40638	
24-MAR-13	"A"	14	14	71	0	17	40639	
24-MAR-13	"O"			0	7	17	40640	
25-MAR-13	"A"	16	13	115	0	17	40641	
25-MAR-13	"O"			0	8	17	40642	
26-MAR-13	"A"	17	17	90	0	17	40643	
26-MAR-13	"O"			0	8	17	40644	
27-MAR-13	"A"	16	14	150	0	17	40645	
27-MAR-13	"O"			0	8	17	40646	
28-MAR-13	"A"	18	17	116	0	17	40647	
28-MAR-13	"O"			0	8	17	40648	
29-MAR-13	"A"	14	14	65	0	17	40649	
29-MAR-13	"O"			0	7	17	40650	
30-MAR-13	"A"	9	19	60	0	17	40651	
30-MAR-13	"O"			0	6	17	40652	
31-MAR-13	"A"			0	0	17	40653	
31-MAR-13	"O"	15	13	0	9	17	40654	
01-APR-13	"A"	16	12	60	0	17	40655	
01-APR-13	"O"			0	8	17	40656	
02-APR-13	"A"	17	19	120	0	17	40657	
02-APR-13	"O"			0	8	17	40658	
03-APR-13	"A"	14	12	105	0	17	40659	
03-APR-13	"O"			0	9	17	40660	
04-APR-13	"A"	17	16	0	0	17	40661	
04-APR-13	"O"			0	8	17	40662	
05-APR-13	"A"	17	12	45	0	17	40663	
05-APR-13	"O"			0	8	17	40664	
06-APR-13	"A"	17	17	150	0	17	40665	
06-APR-13	"O"			0	8	17	40666	
07-APR-13	"A"			0	0	17	40667	
07-APR-13	"O"	12	14	60	8	17	40668	
08-APR-13	"A"	12	14	60	0	17	40669	
08-APR-13	"O"	12	16	18	8	17	40670	
09-APR-13	"A"	15	18	120	0	17	40671	
09-APR-13	"O"			0	8	17	40672	
10-APR-13	"A"	14	14	90	0	17	40673	
10-APR-13	"O"	14	13	70	8	17	40674	
11-APR-13	"A"	14	14	120	0	17	40675	
11-APR-13	"O"			0	9	17	40676	
12-APR-13	"A"	14	14	40	0	17	40677	
12-APR-13	"O"			0	9	17	40678	
13-APR-13	"A"			0	0	17	40679	
13-APR-13	"O"	15	17	140	7	17	40680	
14-APR-13	"A"			0	0	17	40681	
14-APR-13	"O"	15	14	110	8	17	40682	
15-APR-13	"A"	16	15	120	0	17	40683	
15-APR-13	"O"			0	8	17	40684	
16-APR-13	"A"	16	19	120	0	17	40685	
16-APR-13	"O"			0	8	17	40686	
17-APR-13	"A"	15	14	150	0	17	40687	
17-APR-13	"O"	11	13	45	6	17	40688	
18-APR-13	"A"	13	16	60	0	17	40689	
18-APR-13	"O"			0	7	17	40690	
19-APR-13	"A"	12	12	52	0	17	40691	
19-APR-13	"O"			0	5	17	40692	
20-APR-13	"A"	14	13	45	0	17	40693	
20-APR-13	"O"	16	18	135	7	17	40694	
21-APR-13	"A"	15	12	46	0	17	40695	
21-APR-13	"O"	15	15	103	6	17	40696	
22-APR-13	"A"	14	14	135	0	17	40697	
22-APR-13	"O"	15	15	165	6	17	40698	
23-APR-13	"A"	15	20	140	7	17	40699	
23-APR-13	"O"	15	20	0	7	17	40700	
24-APR-13	"A"	14	14	70	0	17	40701	
24-APR-13	"O"			0	7	17	40702	
25-APR-13	"A"	14	11	95	0	17	40703	
25-APR-13	"O"	14	15	60	7	17	40704	
26-APR-13	"A"			0	0	17	40705	
26-APR-13	"O"	15	13	48	6	17	40706	
27-APR-13	"A"			0	0	17	40707	
27-APR-13	"O"	16	19	7	8	17	40708	
28-APR-13	"A"	15	14	130	1	17	40709	
28-APR-13	"O"	15	16	116	7	17	40710	
29-APR-13	"A"			0	0	17	40711	
29-APR-13	"O"	15	13	47	7	17	40712	
30-APR-13	"A"	16	14	55	0	17	40713	
30-APR-13	"O"	17	18	140	8	17	40714	
01-MAY-13	"A"			0	0	17	40715	
01-MAY-13	"O"	16	16	75	8	17	40716	
02-MAY-13	"A"			0	0	17	40717	
02-MAY-13	"O"	17	18	150	8	17	40718	
03-MAY-13	"A"			0	2	17	40719	
03-MAY-13	"O"			0	5	17	40720	
04-MAY-13	"A"	12	13	41	0	17	40721	
04-MAY-13	"O"			0	8	17	40722	
05-MAY-13	"A"			0	0	17	40723	
05-MAY-13	"O"	15	13	67	8	17	40724	
06-MAY-13	"A"			0	0	17	40725	
06-MAY-13	"O"	17	14	60	8	17	40726	
07-MAY-13	"A"	16	17	120	0	17	40727	
07-MAY-13	"O"			0	8	17	40728	
08-MAY-13	"A"	14	16	90	0	17	40729	
08-MAY-13	"O"			0	7	17	40730	
09-MAY-13	"A"	17	17	150	1	17	40731	
09-MAY-13	"O"			0	8	17	40732	
10-MAY-13	"A"			0	0	17	40733	
10-MAY-13	"O"			0	8	17	40734	
11-MAY-13	"A"	18	18	130	0	17	40735	
11-MAY-13	"O"			0	9	17	40736	
12-MAY-13	"A"	17	12	45	0	17	40737	
12-MAY-13	"O"			0	8	17	40738	
13-MAY-13	"A"	14	18	120	0	17	40739	
13-MAY-13	"O"			0	8	17	40740	
14-MAY-13	"A"	16	17	120	0	17	40741	
14-MAY-13	"O"			0	7	17	40742	
15-MAY-13	"A"	15	13	45	0	17	40743	
15-MAY-13	"O"			0	7	17	40744	
16-MAY-13	"A"			0	0	17	40745	
16-MAY-13	"O"			0	7	17	40746	
17-MAY-13	"A"			0	0	17	40747	
17-MAY-13	"O"			0	5	17	40748	
18-MAY-13	"A"	17	20	240	0	17	40749	
18-MAY-13	"O"			0	7	17	40750	
19-MAY-13	"A"	17	15	56	0	17	40751	
19-MAY-13	"O"			0	8	17	40752	
20-MAY-13	"A"	14	18	85	0	17	40753	
20-MAY-13	"O"			0	9	17	40754	
21-MAY-13	"A"	15	18	120	0	17	40755	
21-MAY-13	"O"			0	8	17	40756	
22-MAY-13	"A"	14	13	90	0	17	40757	
22-MAY-13	"O"			0	7	17	40758	
23-MAY-13	"A"	13	14	40	0	17	40759	
23-MAY-13	"O"			0	8	17	40760	
24-MAY-13	"A"	15	19	90	1	17	40761	
24-MAY-13	"O"			0	7	17	40762	
25-MAY-13	"A"	12	16	60	0	17	40763	
25-MAY-13	"O"			0	8	17	40764	
26-MAY-13	"A"			0	0	17	40765	
26-MAY-13	"O"	12	14	40	8	17	40766	
27-MAY-13	"A"	17	19	60	0	17	40767	
27-MAY-13	"O"	13	15	41	8	17	40768	
28-MAY-13	"A"	11	18	105	0	17	40769	
28-MAY-13	"O"			0	7	17	40770	
29-MAY-13	"A"	14	17	120	0	17	40771	
29-MAY-13	"O"			0	8	17	40772	
30-MAY-13	"A"	14	18	130	0	17	40773	
30-MAY-13	"O"	13	18	15	8	17	40774	
31-MAY-13	"A"	16	14	41	0	17	40775	
31-MAY-13	"O"			0	9	17	40776	
01-JUN-13	"A"	15	18	120	0	17	40777	
01-JUN-13	"O"			0	8	17	40778	
02-JUN-13	"A"	17	14	55	0	17	40779	
02-JUN-13	"O"			0	8	17	40780	
03-JUN-13	"A"	15	18	75	0	17	40781	
03-JUN-13	"O"			0	4	17	40782	
04-JUN-13	"A"			0	0	17	40783	
30-APR-12	"A"			0	0	19	18636	
30-APR-12	"O"			0	8	19	18637	
01-MAY-12	"A"			0	6	19	18638	
01-MAY-12	"O"			0	4	19	18639	
02-MAY-12	"A"			0	0	19	18640	
02-MAY-12	"O"			0	10	19	18641	
03-MAY-12	"A"	10	11	21	0	19	18642	
03-MAY-12	"O"			0	12	19	18643	
04-MAY-12	"A"			0	0	19	18644	
04-MAY-12	"O"			0	9	19	18645	
05-MAY-12	"A"	9	10	21	0	19	18646	
05-MAY-12	"O"			0	9	19	18647	
06-MAY-12	"A"			0	2	19	18648	
06-MAY-12	"O"			0	3	19	18649	
07-MAY-12	"A"			0	0	19	18650	
07-MAY-12	"O"			0	8	19	18651	
08-MAY-12	"A"	12	12	21	0	19	18652	
08-MAY-12	"O"			0	9	19	18653	
09-MAY-12	"A"			0	0	19	18654	
09-MAY-12	"O"			0	8	19	18655	
10-MAY-12	"A"	11	12	21	0	19	18656	
10-MAY-12	"O"			0	8	19	18657	
11-MAY-12	"A"			0	0	19	18658	
11-MAY-12	"O"			0	9	19	18659	
12-MAY-12	"A"			0	0	19	18660	
12-MAY-12	"O"	9	8	24	8	19	18661	
13-MAY-12	"A"			0	0	19	18662	
13-MAY-12	"O"	12	11	10	9	19	18663	
14-MAY-12	"A"			0	0	19	18664	
14-MAY-12	"O"			0	9	19	18665	
15-MAY-12	"A"	10	10	30	0	19	18666	
15-MAY-12	"O"			0	10	19	18667	
16-MAY-12	"A"			0	0	19	18668	
16-MAY-12	"O"			0	9	19	18669	
17-MAY-12	"A"	11	10	30	0	19	18670	
17-MAY-12	"O"			0	8	19	18671	
18-MAY-12	"A"			0	0	19	18672	
18-MAY-12	"O"			0	9	19	18673	
19-MAY-12	"A"			0	0	19	18674	
19-MAY-12	"O"			0	8	19	18675	
20-MAY-12	"A"			0	0	19	18676	
20-MAY-12	"O"	9	10	30	8	19	18677	
21-MAY-12	"A"			0	0	19	18678	
21-MAY-12	"O"			0	9	19	18679	
22-MAY-12	"A"	10	11	30	0	19	18680	
22-MAY-12	"O"			0	8	19	18681	
23-MAY-12	"A"			0	0	19	18682	
23-MAY-12	"O"			0	8	19	18683	
24-MAY-12	"A"	10	11	30	0	19	18684	
24-MAY-12	"O"			0	9	19	18685	
25-MAY-12	"A"			0	5	19	18686	
25-MAY-12	"O"			0	3	19	18687	
26-MAY-12	"A"			0	0	19	18688	
26-MAY-12	"O"	10	11	33	8	19	18689	
27-MAY-12	"A"			0	0	19	18690	
27-MAY-12	"O"			0	9	19	18691	
28-MAY-12	"A"			0	0	19	18692	
28-MAY-12	"O"			0	9	19	18693	
29-MAY-12	"A"			0	0	19	18694	
29-MAY-12	"O"	10	9	38	9	19	18695	
30-MAY-12	"A"			0	0	19	18696	
30-MAY-12	"O"			0	8	19	18697	
31-MAY-12	"A"	11	10	38	0	19	18698	
31-MAY-12	"O"			0	8	19	18699	
01-JUN-12	"A"			0	0	19	18700	
01-JUN-12	"O"			0	8	19	18701	
02-JUN-12	"A"			0	0	19	18702	
02-JUN-12	"O"			0	9	19	18703	
03-JUN-12	"A"			0	0	19	18704	
03-JUN-12	"O"	11	10	38	7	19	18705	
04-JUN-12	"A"			0	0	19	18706	
04-JUN-12	"O"			0	9	19	18707	
05-JUN-12	"A"			0	0	19	18708	
05-JUN-12	"O"	11	10	40	8	19	18709	
06-JUN-12	"A"			0	0	19	18710	
06-JUN-12	"O"			0	8	19	18711	
07-JUN-12	"A"	10	9	40	0	19	18712	
07-JUN-12	"O"			0	8	19	18713	
08-JUN-12	"A"			0	0	19	18714	
08-JUN-12	"O"			0	8	19	18715	
09-JUN-12	"A"			0	0	19	18716	
09-JUN-12	"O"			0	9	19	18717	
10-JUN-12	"A"			0	0	19	18718	
10-JUN-12	"O"	9	10	40	8	19	18719	
11-JUN-12	"A"			0	0	19	18720	
11-JUN-12	"O"			0	8	19	18721	
12-JUN-12	"A"			0	0	19	18722	
12-JUN-12	"O"	11	10	40	9	19	18723	
13-JUN-12	"A"			0	0	19	18724	
13-JUN-12	"O"			0	8	19	18725	
14-JUN-12	"A"	9	11	25	0	19	18726	
14-JUN-12	"O"			0	8	19	18727	
15-JUN-12	"A"			0	0	19	18728	
15-JUN-12	"O"			0	8	19	18729	
16-JUN-12	"A"			0	0	19	18730	
16-JUN-12	"O"			0	8	19	18731	
17-JUN-12	"A"			0	0	19	18732	
17-JUN-12	"O"	9	10	40	9	19	18733	
18-JUN-12	"A"			0	0	19	18734	
18-JUN-12	"O"			0	9	19	18735	
19-JUN-12	"A"	9	10	40	0	19	18736	
19-JUN-12	"O"			0	8	19	18737	
20-JUN-12	"A"			0	0	19	18738	
20-JUN-12	"O"			0	8	19	18739	
21-JUN-12	"A"	10	11	38	0	19	18740	
21-JUN-12	"O"			0	8	19	18741	
22-JUN-12	"A"			0	0	19	18742	
22-JUN-12	"O"			0	9	19	18743	
23-JUN-12	"A"			0	0	19	18744	
23-JUN-12	"O"			0	7	19	18745	
24-JUN-12	"A"			0	0	19	18746	
24-JUN-12	"O"	10	11	38	8	19	18747	
25-JUN-12	"A"			0	0	19	18748	
25-JUN-12	"O"			0	8	19	18749	
26-JUN-12	"A"	12	11	30	0	19	18750	
26-JUN-12	"O"			0	8	19	18751	
27-JUN-12	"A"			0	0	19	18752	
27-JUN-12	"O"			0	7	19	18753	
28-JUN-12	"A"			0	0	19	18754	
28-JUN-12	"O"			0	8	19	18755	
29-JUN-12	"A"			0	0	19	18756	
29-JUN-12	"O"			0	5	19	18757	
30-JUN-12	"A"			0	4	19	18758	
30-JUN-12	"O"			0	1	19	18759	
01-JUL-12	"A"			0	0	19	18760	
01-JUL-12	"O"			0	9	19	18761	
02-JUL-12	"A"			0	0	19	18762	
02-JUL-12	"O"			0	8	19	18763	
03-JUL-12	"A"			0	0	19	18764	
03-JUL-12	"O"			0	9	19	18765	
04-JUL-12	"A"			0	0	19	18766	
04-JUL-12	"O"			0	9	19	18767	
05-JUL-12	"A"			0	0	19	18768	
05-JUL-12	"O"			0	9	19	18769	
06-JUL-12	"A"			0	0	19	18770	
06-JUL-12	"O"			0	10	19	18771	
07-JUL-12	"A"			0	0	19	18772	
07-JUL-12	"O"			0	10	19	18773	
08-JUL-12	"A"			0	0	19	18774	
08-JUL-12	"O"			0	8	19	18775	
09-JUL-12	"A"			0	0	19	18776	
09-JUL-12	"O"			0	8	19	18777	
10-JUL-12	"A"			0	0	19	18778	
10-JUL-12	"O"			0	8	19	18779	
11-JUL-12	"A"			0	0	19	18780	
11-JUL-12	"O"			0	9	19	18781	
12-JUL-12	"A"			0	0	19	18782	
12-JUL-12	"O"			0	5	19	18783	
13-JUL-12	"A"			0	0	19	18784	
13-JUL-12	"O"			0	10	19	18785	
14-JUL-12	"A"			0	0	19	18786	
14-JUL-12	"O"	12	11	25	8	19	18787	
15-JUL-12	"A"			0	0	19	18788	
15-JUL-12	"O"			0	10	19	18789	
16-JUL-12	"A"			0	0	19	18790	
16-JUL-12	"O"			0	8	19	18791	
17-JUL-12	"A"			0	0	19	18792	
17-JUL-12	"O"	13	10	30	8	19	18793	
18-JUL-12	"A"			0	0	19	18794	
18-JUL-12	"O"			0	8	19	18795	
19-JUL-12	"A"			0	0	19	18796	
19-JUL-12	"O"	10	11	30	8	19	18797	
20-JUL-12	"A"			0	0	19	18798	
20-JUL-12	"O"			0	6	19	18799	
21-JUL-12	"A"			0	0	19	18800	
21-JUL-12	"O"			0	12	19	18801	
22-JUL-12	"A"			0	0	19	18802	
22-JUL-12	"O"	9	10	40	9	19	18803	
23-JUL-12	"A"			0	0	19	18804	
23-JUL-12	"O"	10	11	4	8	19	18805	
24-JUL-12	"A"			0	0	19	18806	
24-JUL-12	"O"			0	9	19	18807	
25-JUL-12	"A"			0	0	19	18808	
25-JUL-12	"O"	10	12	45	9	19	18809	
26-JUL-12	"A"	9	10	60	0	19	18810	
26-JUL-12	"O"			0	9	19	18811	
27-JUL-12	"A"	11	10	60	0	19	18812	
27-JUL-12	"O"	10	12	50	7	19	18813	
28-JUL-12	"A"			0	0	19	18814	
28-JUL-12	"O"			0	8	19	18815	
29-JUL-12	"A"			0	0	19	18816	
29-JUL-12	"O"			0	4	19	18817	
30-JUL-12	"A"			0	0	19	18818	
30-JUL-12	"O"	10	11	50	7	19	18819	
31-JUL-12	"A"			0	0	19	18820	
31-JUL-12	"O"	11	10	60	6	19	18821	
01-AUG-12	"A"			0	0	19	18822	
01-AUG-12	"O"	10	12	40	7	19	18823	
02-AUG-12	"A"			0	4	19	18824	
02-AUG-12	"O"	9	11	60	6	19	18825	
03-AUG-12	"A"			0	3	19	18826	
03-AUG-12	"O"			0	9	19	18827	
04-AUG-12	"A"			0	9	19	18828	
04-AUG-12	"O"			0	3	19	18829	
05-AUG-12	"A"			0	0	19	18830	
05-AUG-12	"O"			0	12	19	18831	
06-AUG-12	"A"	9	10	50	0	19	18832	
06-AUG-12	"O"			0	10	19	18833	
07-AUG-12	"A"			0	0	19	18834	
07-AUG-12	"O"			0	8	19	18835	
08-AUG-12	"A"			0	0	19	18836	
08-AUG-12	"O"			0	8	19	18837	
09-AUG-12	"A"	10	12	60	0	19	18838	
09-AUG-12	"O"			0	8	19	18839	
10-AUG-12	"A"	9	10	20	0	19	18840	
10-AUG-12	"O"			0	8	19	18841	
11-AUG-12	"A"			0	0	19	18842	
11-AUG-12	"O"			0	9	19	18843	
12-AUG-12	"A"			0	0	19	18844	
12-AUG-12	"O"	9	9	40	9	19	18845	
13-AUG-12	"A"	10	11	50	0	19	18846	
13-AUG-12	"O"			0	8	19	18847	
14-AUG-12	"A"	10	10	30	0	19	18848	
14-AUG-12	"O"			0	9	19	18849	
15-AUG-12	"A"			0	0	19	18850	
15-AUG-12	"O"	10	11	90	8	19	18851	
16-AUG-12	"A"			0	0	19	18852	
16-AUG-12	"O"			0	8	19	18853	
17-AUG-12	"A"	10	11	50	1	19	18854	
17-AUG-12	"O"			0	9	19	18855	
18-AUG-12	"A"			0	0	19	18856	
18-AUG-12	"O"	11	12	90	9	19	18857	
19-AUG-12	"A"			0	0	19	18858	
19-AUG-12	"O"			0	7	19	18859	
20-AUG-12	"A"			0	0	19	18860	
20-AUG-12	"O"	10	13	55	9	19	18861	
21-AUG-12	"A"			0	0	19	18862	
21-AUG-12	"O"			0	10	19	18863	
22-AUG-12	"A"			0	0	19	18864	
22-AUG-12	"O"	10	12	190	9	19	18865	
23-AUG-12	"A"	10	12	90	0	19	18866	
23-AUG-12	"O"			0	8	19	18867	
24-AUG-12	"A"			0	0	19	18868	
24-AUG-12	"O"			0	9	19	18869	
25-AUG-12	"A"	10	12	60	0	19	18870	
25-AUG-12	"O"			0	9	19	18871	
26-AUG-12	"A"			0	0	19	18872	
26-AUG-12	"O"			0	8	19	18873	
27-AUG-12	"A"	11	10	60	0	19	18874	
27-AUG-12	"O"			0	8	19	18875	
28-AUG-12	"A"			0	0	19	18876	
28-AUG-12	"O"			0	9	19	18877	
29-AUG-12	"A"			0	0	19	18878	
29-AUG-12	"O"	11	13	50	8	19	18879	
30-AUG-12	"A"			0	0	19	18880	
30-AUG-12	"O"			0	8	19	18881	
31-AUG-12	"A"	11	13	65	0	19	18882	
31-AUG-12	"O"			0	10	19	18883	
01-SEP-12	"A"			0	0	19	18884	
01-SEP-12	"O"			0	9	19	18885	
02-SEP-12	"A"	11	13	45	0	19	18886	
02-SEP-12	"O"	11	13	10	4	19	18887	
03-SEP-12	"A"	10	12	50	1	19	18888	
03-SEP-12	"O"			0	8	19	18889	
04-SEP-12	"A"	11	13	90	1	19	18890	
04-SEP-12	"O"			0	10	19	18891	
05-SEP-12	"A"			0	0	19	18892	
05-SEP-12	"O"			0	8	19	18893	
06-SEP-12	"A"	11	10	40	2	19	18894	
06-SEP-12	"O"			0	9	19	18895	
07-SEP-12	"A"	10	11	60	0	19	18896	
07-SEP-12	"O"			0	8	19	18897	
08-SEP-12	"A"			0	1	19	18898	
08-SEP-12	"O"	12	12	70	10	19	18899	
09-SEP-12	"A"			0	1	19	18900	
09-SEP-12	"O"	11	12	25	7	19	18901	
10-SEP-12	"A"	9	10	75	1	19	18902	
10-SEP-12	"O"			0	10	19	18903	
11-SEP-12	"A"	10	12	120	1	19	18904	
11-SEP-12	"O"			0	9	19	18905	
12-SEP-12	"A"			0	2	19	18906	
12-SEP-12	"O"			0	10	19	18907	
13-SEP-12	"A"	11	10	60	2	19	18908	
13-SEP-12	"O"			0	9	19	18909	
14-SEP-12	"A"			0	1	19	18910	
14-SEP-12	"O"			0	12	19	18911	
15-SEP-12	"A"	10	12	60	0	19	18912	
15-SEP-12	"O"			0	9	19	18913	
16-SEP-12	"A"			0	1	19	18914	
16-SEP-12	"O"	12	11	70	9	19	18915	
17-SEP-12	"A"	15	11	45	2	19	18916	
17-SEP-12	"O"			0	10	19	18917	
18-SEP-12	"A"	14	13	90	0	19	18918	
18-SEP-12	"O"			0	9	19	18919	
19-SEP-12	"A"			0	1	19	18920	
19-SEP-12	"O"			0	10	19	18921	
20-SEP-12	"A"			0	0	19	18922	
20-SEP-12	"O"	13	14	45	11	19	18923	
21-SEP-12	"A"			0	1	19	18924	
21-SEP-12	"O"	11	12	50	10	19	18925	
22-SEP-12	"A"			0	2	19	18926	
22-SEP-12	"O"	12	11	70	10	19	18927	
23-SEP-12	"A"			0	0	19	18928	
23-SEP-12	"O"			0	8	19	18929	
24-SEP-12	"A"			0	2	19	18930	
24-SEP-12	"O"			0	10	19	18931	
25-SEP-12	"A"	11	12	90	1	19	18932	
25-SEP-12	"O"			0	9	19	18933	
26-SEP-12	"A"			0	0	19	18934	
26-SEP-12	"O"			0	9	19	18935	
27-SEP-12	"A"			0	2	19	18936	
27-SEP-12	"O"	10	11	60	10	19	18937	
28-SEP-12	"A"			0	0	19	18938	
28-SEP-12	"O"	9	10	60	10	19	18939	
29-SEP-12	"A"			0	0	19	18940	
29-SEP-12	"O"	9	11	90	12	19	18941	
30-SEP-12	"A"	9	10	40	1	19	18942	
30-SEP-12	"O"	9	10	25	11	19	18943	
01-OCT-12	"A"			0	0	19	18944	
01-OCT-12	"O"			0	10	19	18945	
02-OCT-12	"A"	12	11	90	0	19	18946	
02-OCT-12	"O"			0	10	19	18947	
03-OCT-12	"A"			0	2	19	18948	
03-OCT-12	"O"	11	12	50	10	19	18949	
04-OCT-12	"A"			0	1	19	18950	
04-OCT-12	"O"	12	11	12	10	19	18951	
05-OCT-12	"A"			0	0	19	18952	
05-OCT-12	"O"			0	8	19	18953	
06-OCT-12	"A"	11	12	90	2	19	18954	
06-OCT-12	"O"	11	11	120	10	19	18955	
07-OCT-12	"A"	12	11	60	1	19	18956	
07-OCT-12	"O"	11	12	40	9	19	18957	
08-OCT-12	"A"	12	11	60	1	19	18958	
08-OCT-12	"O"			0	10	19	18959	
09-OCT-12	"A"	13	13	90	2	19	18960	
09-OCT-12	"O"			0	10	19	18961	
10-OCT-12	"A"			0	0	19	18962	
10-OCT-12	"O"	11	12	30	10	19	18963	
11-OCT-12	"A"	12	11	50	2	19	18964	
11-OCT-12	"O"			0	10	19	18965	
12-OCT-12	"A"			0	0	19	18966	
12-OCT-12	"O"	12	12	30	11	19	18967	
13-OCT-12	"A"			0	1	19	18968	
13-OCT-12	"O"	11	12	20	12	19	18969	
14-OCT-12	"A"			0	0	19	18970	
14-OCT-12	"O"	11	12	60	9	19	18971	
15-OCT-12	"A"			0	0	19	18972	
15-OCT-12	"O"			0	9	19	18973	
16-OCT-12	"A"			0	0	19	18974	
16-OCT-12	"O"			0	5	19	18975	
17-OCT-12	"A"			0	0	19	18976	
17-OCT-12	"O"			0	8	19	18977	
18-OCT-12	"A"			0	0	19	18978	
18-OCT-12	"O"	11	10	60	7	19	18979	
19-OCT-12	"A"			0	0	19	18980	
19-OCT-12	"O"			0	7	19	18981	
20-OCT-12	"A"			0	0	19	18982	
20-OCT-12	"O"			0	7	19	18983	
21-OCT-12	"A"			0	0	19	18984	
21-OCT-12	"O"			0	6	19	18985	
22-OCT-12	"A"			0	0	19	18986	
22-OCT-12	"O"			0	7	19	18987	
23-OCT-12	"A"			0	0	19	18988	
23-OCT-12	"O"	11	12	40	7	19	18989	
24-OCT-12	"A"			0	0	19	18990	
24-OCT-12	"O"			0	7	19	18991	
25-OCT-12	"A"			0	0	19	18992	
25-OCT-12	"O"	10	12	60	7	19	18993	
26-OCT-12	"A"			0	0	19	18994	
26-OCT-12	"O"			0	7	19	18995	
27-OCT-12	"A"			0	0	19	18996	
27-OCT-12	"O"			0	5	19	18997	
28-OCT-12	"A"			0	0	19	18998	
28-OCT-12	"O"			0	9	19	18999	
29-OCT-12	"A"	11	12	45	1	19	19000	
29-OCT-12	"O"			0	8	19	19001	
30-OCT-12	"A"	15	12	120	1	19	19002	
30-OCT-12	"O"			0	9	19	19003	
31-OCT-12	"A"			0	2	19	19004	
31-OCT-12	"O"			0	8	19	19005	
01-NOV-12	"A"	14	13	120	0	19	19006	
01-NOV-12	"O"			0	9	19	19007	
02-NOV-12	"A"			0	2	19	19008	
02-NOV-12	"O"			0	8	19	19009	
03-NOV-12	"A"			0	1	19	19010	
03-NOV-12	"O"	13	12	70	10	19	19011	
04-NOV-12	"A"			0	0	19	19012	
04-NOV-12	"O"			0	10	19	19013	
05-NOV-12	"A"			0	0	19	19014	
05-NOV-12	"O"			0	8	19	19015	
06-NOV-12	"A"	11	12	120	0	19	19016	
06-NOV-12	"O"			0	9	19	19017	
07-NOV-12	"A"	11	12	90	0	19	19018	
07-NOV-12	"O"			0	10	19	19019	
08-NOV-12	"A"	11	12	40	0	19	19020	
08-NOV-12	"O"			0	12	19	19021	
09-NOV-12	"A"	10	11	30	0	19	19022	
